LeaderID,CareerDateString,CareerString
김격식,1998.09,최고인민회의 제10기 대의원
김격식,1997.02,군 대장
김격식,1994.10,제2군단장
김격식,1994.07,故 김일성 국가장의위원회 위원
김격식,1992.04,군 상장
김격식,1991.12,당 중앙위원회 위원
김격식,1990.05,당 중앙위원회 후보위원
김격식,1990.04,최고인민회의 제9기 대의원
김격식,1982.04,김격식 동무소속 구분대장
김격식,1971.06,시리아 주재 대사관 무관보
김격식,연도미상,김일성군사종합대학 졸업
김격식,연도미상,"제4군단장 해임, 군 상장"
김경남,2014.04,상업성 상 *전임 : 리성호
김경남,1998.08,사회과학원 통일문제연구소 부소장
김경남,연도미상,조국평화통일위원회 서기국 참사
김경남,연도미상,당 중앙검사위원회 위원
김경남,연도미상,조선옷협회 부회장
김경옥,2018.08,故 김영춘 국가장의위원회 위원
김경옥,2016.05,"당 중앙군사위원회 위원, 당 중앙위원회 위원"
김경옥,2016.05,故 강석주 국가장의위원회 위원
김경옥,2015.12,故 김양건 국가장의위원회 위원
김경옥,2015.11,故 리을설 국가장의위원회 위원
김경옥,2014.07,故 전병호 국가장의위원회 위원
김경옥,2014.03,최고인민회의 제13기 대의원
김경옥,2012.02,김정일훈장 수훈
김경옥,2011.12,故 김정일 국가장의위원회 위원
김경옥,2010.11,故 조명록 국가장의위원회 위원
김경옥,2010.09,"당 중앙군사위원회 위원, 당 중앙위원회 위원"
김경옥,2010.09,군 대장
김경옥,2009.03,최고인민회의 제12기 대의원
김경옥,2008,당 조직지도부 제1부부장
김경옥,1991,당 중앙위원회 부부장
김경준,2019.12,당 중앙위원회 위원
김경준,2019.04,국토환경보호상(유임) 겸 국무위원회 산림정책 감독국장
김경준,2019.03,최고인민회의 제14기 대의원
김경준,2016.05,당 중앙위원회 후보위원
김경준,2014.03,최고인민회의 제13기 대의원
김경준,2013.04,국토환경보호상
김경준,연도미상,국토환경보호성 부상
김경준,연도미상,조선자연보호연맹 중앙위원회 위원장
김경호a,2019.03,최고인민회의 제14기 대의원
김경호a,2017.09,조선무술연맹 위원장 * 전임: 황봉영
김경호a,2017.09,김일성-김정일주의청년동맹 중앙위원회 부장
김경호a,2014.07,김일성사회주의청년동맹 중앙위원회 부장
김경호a,2011.09,국제태권도연맹 부총재
김경호a,2011.06,조선태권도위원회 위원장 * 전임: 황봉영
김경호a,2007.12,김일성사회주의청년동맹 중앙위원회 1비서 해임 * 후임: 리용철
김경호a,2006.03,6.15공동선언실천 북측 위원회 부위원장
김경호a,2003.09,최고인민회의 상임위원회 위원
김경호a,2003.08,최고인민회의 제11기 대의원
김경호a,2001.10,김일성사회주의청년동맹 중앙위원회 1비서 * 전임: 리일환
김경호a,1999.12,조선-쿠바 단결위원회 부위원장
김경호a,1998.02,김일성사회주의청년동맹 중앙위원회 비서
김경호a,1988.10,김일성청년영예상 수훈
김경호a,연도미상,국제관계대학 졸업
김경호b,2019.03,최고인민회의 제14기 대의원
김경호b,2009.03,양강도 당위원회 책임비서 해임 * 후임: 김히택
김경호b,2003.09,최고인민회의 제11~13기 대의원
김경호b,2002.12,양강도 당위원회 책임비서
김경호b,2000.03,양강도 당위원회 비서
김경호b,1988.10,김일성청년영예상 수훈
김경호b,연도미상,개성시 인민위원회 부위원장
김경희,2012.04,당 중앙위원회 비서
김경희,2012.04,당 경공업부장 해임 * 후임: 박봉주
김경희,2012.02,김정일훈장 수훈
김경희,2011.12,故 김정일 국가장의위원회 위원
김경희,2010.11,故 조명록 국가장의위원회 위원
김경희,2010.09,"당 정치국 위원, 당 중앙위 위원"
김경희,2010.09,군 대장
김경희,2009.06,당 부장
김경희,2009.03,최고인민회의 제12기 대의원
김경희,2003.08,최고인민회의 제11기 대의원
김경희,1998.09,최고인민회의 제10기 대의원
김경희,1997.07,당 경공업부장
김경희,1995.10,‘노력영웅’ 칭호
김경희,1995.02,故 오진우 국가장의위원회 위원
김경희,1995,당 경제정책검열부장
김경희,1994.07,故 김일성 국가장의위원회 위원
김경희,1992.04,김일성훈장 수훈
김경희,1990.04,최고인민회의 제9기 대의원
김경희,1988.11,당 중앙위원회 위원(보선)
김경희,1987.09,당 경공업부장
김경희,1976.10,당 국제부 부부장
김경희,1975,당 국제부 1과 과장
김경희,1971.10,조선민주주의여성동맹 중앙위원회 집행부 임원
김경희,연도미상,"김일성종합대학, 모스크바대학"
김계관,2019.09,외무성 고문
김계관,2019.03,최고인민회의 제14기 대의원
김계관,2017.04,최고인민회의 외교위원회 위원
김계관,2016.05,故 강석주 국가장의위원회 위원
김계관,2016.05,당 중앙위원회 위원
김계관,2014.03,최고인민회의 제13기 대의원
김계관,2011.12,故 김정일 국가장의위원회 위원
김계관,2010.09,당 중앙위원회 후보위원
김계관,2010.09,외무성 제1부상 * 전임: 강석주
김계관,2009.03,최고인민회의 제12기 대의원
김계관,2004.02 ~ 2008.12,제2~6차 6자회담 북측 수석대표
김계관,2003.08,최고인민회의 제11기 대의원
김계관,2000.08,북미 테러관련 회담 수석대표
김계관,2000.03,북미 고위급회담 준비회담 수석대표
김계관,1999.08,북미 미사일회담 수석대표
김계관,1998.11,핵 의혹 시설 관련 제1~4차 북미회담 수석대표
김계관,1998.09,외무성 부상
김계관,1998.04,‘노력영웅’ 칭호
김계관,1998.03,북미 고위급회담 수석대표(제네바)
김계관,1997.12 ~ 1999.08,제1~6차 4자회담 본회담 북측 대표(제네바)
김계관,1997.08,제1~3차 4자회담 예비회담 북측 대표
김계관,1997.03,4자회담 설명회 북측 대표
김계관,1995.05,북미 고위급회담 북측 대표
김계관,1995.01,외교부 부부장
김계관,1993.06,북미 고위급회담 차석대표
김계관,1991.03,외교부 참사
김계관,1989.09,외교부 순회대사
김계관,1985.09,외교부 전문위원(1급 연구원)
김계관,1975.10,외교부 과장(1등 서기관)
김계관,1973.03,알제리 주재 대사관 서기관
김계관,연도미상,"평양외국어대학, 평양국제관계대학"
김광린,2009.04,최고인민회의 제 12기 대의원
김광린,2009.04,국가계획위원회 위원장(해임) *후임 : 노두철
김광린,2003.09,국가계획위원회 위원장 *전임 : 박남기
김광린,1994.11,국가계획위원회 부위원장
김광영,2009.04,최고인민회의 제 12기 대의원
김광영,2008.10 ~ 2014.04,임업성 상(해임) *전임 : 석군수 *후임 : 한룡국
김광영,2007.10,임업성 부상
김광영,2002,강원도 임업연합기업소 지배인
김광철a,연도미상,체신성 평양전화국 국장 /체신성 개천시체신소 국장
김광철a,연도미상,체신성 부상
김광철a,연도미상,당 중앙위원회 후보위원
김광철a,연도미상,태천발전소 태천3호발전소 소장
김광철a,연도미상,체신성 상 * 전임 : 심철호
김광철a,연도미상,평양직할시 인민위원회 평양전화국 국장
김광혁,2019.04,군 대장
김광혁,2019.03,최고인민회의 제14기 대의원
김광혁,2018.08,故 김영춘 국가장의위원회 위원
김광혁,2017.10,당 중앙위원회 위원
김광혁,2016.12,항공 및 반항공군 사령관 * 전임: 최영호
김광혁,연도미상,군 상장
김국태,2013.12,"사망(89세, 급성심부전 및 호흡부전)"
김국태,2012.02,김정일훈장 수훈
김국태,2011.12,故 김정일 국가장의위원회 위원
김국태,2010.09,"당 중앙위원회 검열위원장, 당 정치국 위원, 당 중앙위원회 위원"
김국태,2010.09,"당 중앙위원회 비서, 당 간부부장 해임 * 후임: 김평해"
김국태,2009.04,최고인민회의 제12기 대의원자격심사위원회 위원장
김국태,2009.03,최고인민회의 제12기 대의원
김국태,2003.08,최고인민회의 제11기 대의원
김국태,1998.09,최고인민회의 제10기 대의원 겸 대의원자격심사위원회 위원장
김국태,1994.07,故 김일성 국가장의위원회 위원
김국태,1993.01,당 간부부장
김국태,1992.12,당 중앙위원회 비서국 비서(간부담당)
김국태,1990.05,김일성고급당학교 교장
김국태,1990.04,최고인민회의 제9기 대의원
김국태,1986.11,최고인민회의 제8기 대의원 겸 대의원자격심사위원
김국태,1985.06,당 간부부장
김국태,1984.08,당 교육부장
김국태,1983.03,당 선전선동부장
김국태,1982.04,김일성훈장 수훈
김국태,1982.02,최고인민회의 제7기 대의원
김국태,1977.10,에티오피아 주재 대사
김국태,1976.06,김일성고급당학교 교장
김국태,1972.12,"최고인민회의 제5기 대의원, 중앙선거위원회 위원"
김국태,1971.10,당 선전선동부장
김국태,1970.11,당 중앙위원회 위원
김국태,1968.05,당 중앙위원회 후보위원
김국태,1968.02,당 선전선동부장
김국태,1967.11,최고인민회의 제4기 대의원
김국태,1963.08,"군 중장, 군 총정치국 부국장"
김국태,1962.10,중앙당학교 지도부 부부장
김국태,연도미상,"김일성종합대학, 모스크바대학, 고급당학교 졸업"
김금철a,연도미상,제287대연합부대 부대장
김금철a,연도미상,인민군 중장
김금철a,연도미상,당 검열위원회 위원
김금철a,연도미상,고 리을설 국가장의위원회 위원
김금철a,연도미상,당 중앙위원회 위원
김금철a,연도미상,10군단 군단장
김금철b,2021.01,내각 사무장
김금철b,2021.01,당 중앙위원회 위원
김기남,2020.01,故 황순희 국가장의위원회 위원
김기남,2019.10,김일성김정일기금위원회 위원장
김기남,2019.03,최고인민회의 제14기 대의원
김기남,2019.03,당 중앙위원회 고문
김기남,2018.04,국무위원회 위원 소환
김기남,2016.10,2017년 백두산위인칭송대회 국제준비위원회 명예위원장
김기남,2016.06,국무위원회 위원
김기남,2016.05,"당 정치국 위원, 당 중앙위원회 부위원장, 당 선전 선동부장, 당 중앙위원회 위원"
김기남,2016.05,故 강석주 국가장의위원회 위원
김기남,2015.12,故 김양건 국가장의위원회 위원
김기남,2015.11,故 리을설 국가장의위원회 위원
김기남,2014.07,故 전병호 국가장의위원회 위원
김기남,2014.03,최고인민회의 제13기 대의원
김기남,2013.12,故 김국태 국가장의위원회 위원
김기남,2012.11,국가체육지도위원회 위원
김기남,2012.02,김정일훈장 수훈
김기남,2011.12,故 김정일 국가장의위원회 위원
김기남,2011.04,조선사회과학자협회 위원장
김기남,2010.11,故 조명록 국가장의위원회 위원
김기남,2010.09,"당 정치국 위원, 당 중앙위원회 위원"
김기남,2010.05,당 선전선동부장
김기남,2010.04,故 김중린 국가장의위원회 위원
김기남,2009.12,당 역사연구소 소장 해임 * 후임: 김정임
김기남,2009.04,故 홍성남 국가장의위원회 위원
김기남,2009.03,최고인민회의 제12기 대의원
김기남,2008.10,故 박성철 국가장의위원회 위원
김기남,2006.03,6.15공동선언실천 북측 위원회 명예공동위원장
김기남,2005.10,故 연형묵 국가장의위원회 위원
김기남,2005.06,"6.15공동행사 북측 대표단장, 조국평화통일위원회 부위원장"
김기남,2003.08,최고인민회의 제11기 대의원
김기남,2003,당 역사연구소 소장
김기남,1998.09,최고인민회의 제10기 대의원
김기남,1995.02,故 오진우 국가장의위원회 위원
김기남,1994.07,故 김일성 국가장의위원회 위원
김기남,1992.12,당 중앙위원회 비서국 비서(선전담당)
김기남,1992.04,김일성훈장 수훈
김기남,1990.04,최고인민회의 제9기 대의원
김기남,1989,당 선전선동부장
김기남,1987.09,당 중앙위원회 제1부부장
김기남,1986.11,최고인민회의 제8기 대의원
김기남,1986.02,노동신문사 책임주필 해임
김기남,1985.10,당 선전선동부장
김기남,1982.04,김일성훈장 수훈
김기남,1982.02,최고인민회의 제7기 대의원 겸 상설회의 의원
김기남,1981.10,국제기자동맹 부위원장
김기남,1980.10,당 중앙위원회 위원
김기남,1977.11,최고인민회의 제6기 대의원 겸 상설회의 의원
김기남,1976.12,조선기자동맹 중앙위원회 위원장
김기남,1976.04,노동신문사 책임주필
김기남,1974.12,｢근로자｣사 책임주필
김기남,1972.04,｢근로자｣사 부주필
김기남,1966,당 선전선동부 부부장
김기남,1961.08,당 과학교육부 부부장
김기남,연도미상,"김일성종합대학, 만경대혁명학원, 모스크바국제대학"
김기룡,2017.03,사망
김기룡,2015.02,조선중앙방송위원회 제1부위원장 겸 텔레비죤 방송사 사장 * 후임: 최영진
김기룡,2012.02,김정일훈장 수훈
김기룡,2011.12,故 김정일 국가장의위원회 위원
김기룡,2010.09,당 중앙위원회 위원
김기룡,2010.01,노동신문사 책임주필 * 전임: 김중협
김기룡,2009.10,조선중앙통신사 사장 해임 * 후임: 김병호
김기룡,2009.03,최고인민회의 제12기 대의원
김기룡,2003.08,최고인민회의 제11기 대의원
