106;주규창;71;2005.10 연형묵 국가장의위원회 위원;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
106;주규창;72;2010. 9 당 기계공업부장, 당 정치국 후보위원, 당 중앙군사위 위원, 당 중앙위 위원;2010;9;1;Joint;노동당;중앙위원회;NA;NA;NA;위원;2;3;노동당_중앙위원회_NA_NA_위원
106;주규창;72;2010. 9 당 기계공업부장, 당 정치국 후보위원, 당 중앙군사위 위원, 당 중앙위 위원;2010;9;1;Joint;노동당;중앙위원회;군사위원회;NA;NA;위원;3;3;노동당_중앙위원회_군사위원회_NA_위원
106;주규창;72;2010. 9 당 기계공업부장, 당 정치국 후보위원, 당 중앙군사위 위원, 당 중앙위 위원;2010;9;1;Joint;노동당;중앙위원회;기계공업부;NA;NA;부장;3;1;노동당_중앙위원회_기계공업부_NA_부장
106;주규창;72;2010. 9 당 기계공업부장, 당 정치국 후보위원, 당 중앙군사위 위원, 당 중앙위 위원;2010;9;1;Joint;노동당;중앙위원회;정치국;NA;NA;후보위원;3;3;노동당_중앙위원회_정치국_NA_후보위원
106;주규창;73;2012. 2 인민군 상장;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
106;주규창;74;연도미상 김책공업대학 졸업;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
107;박관오;10;1990. 4 최고인민회의 제9기 대의원;1990;4;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
107;박관오;11;1992. 4 김일성훈장 수훈;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
107;박관오;39;1982. 2 최고인민회의 제7기 대의원;1982;2;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
107;박관오;75;1970. 8 과학원 부원장;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
107;박관오;76;1972.12 최고인민회의 제5기 대의원;1972;12;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
107;박관오;77;1978. 2 원자력국가위원회 부위원장;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
107;박관오;78;1981. 1 원자력연구소 소장;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
107;박관오;79;1987. 1 김일성종합대학 총장;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
107;박관오;80;1989. 5 제13차 세계청년학생축전 남북회담 대표;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
107;박관오;81;1990. 5 최고인민회의 법안심의위 위원;1990;5;1;NULL;최고인민회의;법안심의위원회;NA;NA;NA;위원;2;3;최고인민회의_법안심의위원회_NA_NA_위원
107;박관오;82;1991. 1 ?범민련? 북측본부 부의장;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
107;박관오;83;1998. 9 최고인민회의 제10기 대의원 겸 법제위원회 위원;1998;9;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
107;박관오;83;1998. 9 최고인민회의 제10기 대의원 겸 법제위원회 위원;1998;9;1;Joint;최고인민회의;법제위원회;NA;NA;NA;위원;2;3;최고인민회의_법제위원회_NA_NA_위원
107;박관오;84;2003. 9 최고인민회의 제11기 대의원 겸 법제위원회 위원;2003;9;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
107;박관오;84;2003. 9 최고인민회의 제11기 대의원 겸 법제위원회 위원;2003;9;1;Joint;최고인민회의;법제위원회;NA;NA;NA;위원;2;3;최고인민회의_법제위원회_NA_NA_위원
107;박관오;85;2004. 2 김일성종합대학 총장 해임  *후임 : 성자립;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
107;박관오;86;2007. 4 평양시 인민위원회 위원장  *전임 : 방철갑;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
107;박관오;87;2009. 4 최고인민회의 제12기 대의원 겸 법제위원회 위원;2009;4;1;Joint;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
107;박관오;87;2009. 4 최고인민회의 제12기 대의원 겸 법제위원회 위원;2009;4;1;Joint;최고인민회의;법제위원회;NA;NA;NA;위원;2;3;최고인민회의_법제위원회_NA_NA_위원
107;박관오;88;2010. 3 북-라오스 친선협회 위원장 *전임 : 문재철;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
107;박관오;89;2010. 7 평양시 인민위원회 위원장 해임 *후임 : 량만길;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
107;박관오;90;2010.11 북-라오스 친선협회 위원장 해임  *후임 : 량만길;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
107;박관오;91;연도미상 김일성종합대학 원자력학부 졸업;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
110;림상종;11;1992. 4 김일성훈장 수훈;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
110;림상종;13;1994. 7 김일성 국가장의위원회 위원;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
110;림상종;14;1995. 2 오진우 국가장의위원회 위원;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
110;림상종;18;2003. 9 최고인민회의 제11기 대의원;2003;9;1;NULL;최고인민회의;NA;NA;NA;NA;대의원;1;3;최고인민회의_NA_NA_NA_대의원
110;림상종;34;연도미상 김일성종합대학;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
110;림상종;92;1969.10 건축가;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
110;림상종;93;1992.11 당 39호실 제1부부장;1992;11;1;NULL;노동당;중앙위원회;39호실;NA;NA;제1부부장;3;2;노동당_중앙위원회_39호실_NA_제1부부장
110;림상종;94;1992.12 당 중앙위 후보위원;1992;12;1;NULL;노동당;중앙위원회;NA;NA;NA;후보위원;2;3;노동당_중앙위원회_NA_NA_후보위원
110;림상종;95;1996. 1 당 38호실 실장;1996;1;1;NULL;노동당;중앙위원회;38호실;NA;NA;실장;3;1;노동당_중앙위원회_38호실_NA_실장
110;림상종;96;1996. 4 묘향총회사 사장;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
110;림상종;97;2007.10 사망;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
112;김평일;98;1970. 남산고등중학교 졸업;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
112;김평일;99;1977. 8 김일성종합대학(경제학부) 졸업;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
112;김평일;100;1977. 인민무력부 군관;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
112;김평일;101;1978.～81.8 김일성군사종합대학교;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
112;김평일;102;1981.～83. 주 유고대사관 무관;1981;NULL;1;NULL;내각;외무성;X국;유고대사관;NA;무관;4;3;내각_외무성_X국_유고대사관_무관
112;김평일;103;1984.～88. 인민무력부 작전국 부국장(대좌);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
112;김평일;104;1988. 8 헝가리 주재 대사(1988.9 한?헝가리 수교로 소환);1988;8;1;NULL;내각;외무성;X국;헝가리대사관;NA;대사;4;1;내각_외무성_X국_헝가리대사관_대사
112;김평일;105;1988.12 불가리아 주재 대사;1988;12;1;NULL;내각;외무성;X국;불가리아대사관;NA;대사;4;1;내각_외무성_X국_불가리아대사관_대사
112;김평일;106;1994. 3 핀란드 주재 대사;1994;3;1;NULL;내각;외무성;X국;핀란드대사관;NA;대사;4;1;내각_외무성_X국_핀란드대사관_대사
112;김평일;107;1998. 1 폴란드 주재 대사;1998;1;1;NULL;내각;외무성;X국;폴란드대사관;NA;대사;4;1;내각_외무성_X국_폴란드대사관_대사
113;김춘근;108;2002. 8 민족경제협력연합회 서기장;2002;8;1;NULL;내각;대외경제위원회;민족경제협력연합회;NA;NA;서기장;3;3;내각_대외경제위원회_민족경제협력연합회_NA_서기장
113;김춘근;109;2002. 8 제7～8차 남북장관급회담 북측 대표;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
113;김춘근;110;2002.12 남북경협제도실무협의회 제1～4차회의 북측수석대표;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
113;김춘근;111;2004. 1 남북경협제도실무접촉 제1차회의 북측수석대표;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
113;김춘근;112;2004. 2~5 제13～14차 남북장관급회담 북측 대표;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;org1_org2_org3_org4_position
113;김춘근;113;2005. 민족경제협력연합회 부회장;2005;NULL;1;NULL;내각;대외경제위원회;민족경제협력연합회;NA;NA;부회장;3;2;내각_대외경제위원회_민족경제협력연합회_NA_부회장
